beta,fmt_value
0.9003052292292292,0.5020479307729578
0.9015088458458458,0.5028354896997593
0.9027124624624624,0.5036227956410254
0.903916079079079,0.50440983752458
0.9051196956956956,0.5051966041964938
0.9063233123123122,0.5059830844212532
0.9075269289289288,0.5067692668819401
0.9087305455455454,0.5075551401804159
0.909934162162162,0.508340692837519
0.9111377787787787,0.5091259132932678
0.9123413953953953,0.509910789907073
0.9135450120120119,0.5106953109579607
0.9147486286286286,0.5114794646448017
0.9159522452452452,0.5122632390865515
0.9171558618618618,0.5130466223224979
0.9183594784784784,0.5138296023125202
0.919563095095095,0.5146121669373527
0.9207667117117116,0.5153943039988622
0.9219703283283283,0.5161760012203312
0.9231739449449449,0.5169572462467518
0.9243775615615615,0.5177380266451272
0.9255811781781781,0.5185183299047844
0.9267847947947947,0.5192981434376944
0.9279884114114113,0.5200774545788017
0.9291920280280279,0.5208562505863638
0.9303956446446445,0.5216345186422979
0.9315992612612611,0.5224122458525411
0.9328028778778777,0.5231894192474134
0.9340064944944944,0.5239660257819971
0.9352101111111111,0.524742052336519
0.9364137277277277,0.525517485716746
